track,album,album_type,artist,album_duration,release_date,recording_period,recording_location,album_genre,album_styles,album_moods,album_themes,genres,styles,moods,themes,composers,user_rating
On the Beach,On the Beach,studio,Neil Young,39:34:00,,"November 30, 1973 - April 7, 1974","Broken Arrow Studios, San Francisco, CA",Pop/Rock,"Country-Rock, Singer/Songwriter, Album Rock","Druggy, Earthy, Messy, Ramshackle, Urgent, Weary, Ambitious, Difficult, Pastoral, Rustic, Searching, Acerbic, Angst-Ridden, Autumnal, Bittersweet, Brooding, Cathartic, Complex, Earnest, Eccentric, Intimate, Laid-Back/Mellow, Lazy, Literate, Melancholy, Nocturnal, Organic, Plaintive, Poignant, Provocative, Quirky, Reflective, Rousing, Sad, Somber, Volatile, Wistful, Confrontational, Harsh, Cerebral, Meandering, Refined, Angry, Bitter, Brash, Exuberant, Nihilistic, Self-Conscious, Aggressive, Bleak, Cynical/Sarcastic, Eerie, Gentle, Gloomy, Rollicking, Rowdy, Sweet, Trippy","Autumn, Loss/Grief, Politics/Society, Reflection, Feeling Blue, Introspection, Heartache, Late Night, Solitude",Pop/Rock,"Album Rock, Singer/Songwriter, Soft Rock, Hard Rock, Blues-Rock","Laid-Back/Mellow, Lazy, Nocturnal, Reflective, Relaxed, Smooth, Soft/Quiet, Soothing, Summery, Weary, Calm/Peaceful, Ramshackle, Messy","Drinking, Hanging Out, Late Night, Night Driving, Reflection, Relaxation, Road Trip, The Great Outdoors, Feeling Blue, Summer",Neil Young,10.0
On the Line,Wild Tales,studio,Graham Nash,31:16:00,1973,,"Rudy Records, San Francisco, CA",Pop/Rock,"Country-Rock, Soft Rock, Singer/Songwriter","Yearning, Lonely",,Pop/Rock,Contemporary Pop/Rock,"Lively, Yearning","Jealousy, Politics/Society",Graham Nash,
On The Other Side Of Town,Crosby & Nash,studio,Crosby & Nash,1:14:17,,10-Aug-04,"Center Staging, Burbank, CA",Pop/Rock,"Contemporary Pop/Rock, Contemporary Singer/Songwriter","Earnest, Intimate, Wistful, Laid-Back/Mellow, Organic, Plaintive, Reflective, Sentimental, Amiable/Good-Natured, Bittersweet, Gentle",,Pop/Rock,"Adult Contemporary, Singer/Songwriter","Dreamy, Nostalgic, Sentimental",,Graham Nash,8.0
On the Road Again,A Letter Home,studio,Neil Young,39:33:00,,,"Third Man Records, Nashville, TN",Pop/Rock,"Album Rock, Contemporary Pop/Rock, Country-Folk, Country-Rock","Autumnal, Bittersweet, Earthy, Plaintive, Poignant, Pastoral, Reflective, Rustic, Searching, Earnest, Eccentric, Laid-Back/Mellow, Literate, Melancholy, Messy, Organic, Quirky, Ramshackle, Weary, Wistful, Cerebral, Meandering, Nostalgic, Playful, Eerie, Gentle, Intimate, Sweet","Autumn, Comfort, Feeling Blue, Healing/Comfort, Heartache, Introspection, Late Night, Other Times & Places, Reflection, Regret, Reminiscing, Solitude, Yearning",,,,,Willie Nelson,7.0
On the Road Interviews wWith Band & Crew,CSN 2012,live,"Crosby, Stills & Nash",2:31:33,,22-Apr-12,"The Performing Arts Center, San Luis Obispo, CA",Pop/Rock,"Contemporary Pop/Rock, Soft Rock, Album Rock","Amiable/Good-Natured, Laid-Back/Mellow, Pastoral, Soothing, Organic, Poignant, Sentimental, Smooth, Autumnal, Earnest, Gentle, Intimate, Reflective, Relaxed, Summery, Sweet, Warm, Wistful, Literate",Politics/Society,,,,,,7.0
On the Way Home,Before and After,live,Neil Young,47:49:00,,,,Pop/Rock,Contemporary Singer/Songwriter,"Earnest, Gentle, Intimate, Melancholy, Poignant, Reflective, Soft/Quiet, Warm, Delicate, Laid-Back/Mellow, Literate, Organic, Wistful","Comfort, Heartache, Reflection, Feeling Blue, Introspection, Rainy Day, Healing/Comfort, Stay in Bed, Relaxation, Yearning",Pop/Rock,"Album Rock, Singer/Songwriter, Folk-Rock, Psychedelic/Garage","Bittersweet, Reflective, Searching, Warm, Earnest, Wistful, Intimate, Literate, Melancholy, Sentimental, Weary, Plaintive, Sweet, Yearning, Poignant, Autumnal","Introspection, Reflection, Regret, Reminiscing",Neil Young,6.0
Once an Angel,Old Ways,studio,Neil Young,36:45:00,1985-08,"January, 1983 - April, 1985"," Austin City Limits, Austin, TX Castle, Franklin, TN House Of David, Nashville, TN ",Pop/Rock,"Album Rock, Country-Rock, Heartland Rock","Rustic, Autumnal, Bittersweet, Gentle, Intimate, Melancholy, Plaintive, Poignant, Wistful",Reflection,"Country, Pop/Rock","Country-Pop, Singer/Songwriter","Calm/Peaceful, Dreamy, Relaxed, Romantic, Yearning","In Love, Regret",Neil Young,6.0
One Moment at a Time,Bread and Roses Festival (Live),live,Stephen Stills,1:08:50,,,,Pop/Rock,,,,,,,,,8.0
One of These Days,Harvest Moon,studio,Neil Young,51:39:00,,"September, 1991 - February, 1992","Redwood Digital Studios, Woodside, CA",Pop/Rock,"Album Rock, Country-Rock","Pastoral, Rustic, Autumnal, Bittersweet, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Complex, Earnest, Meandering, Organic, Ramshackle, Searching","Introspection, Reflection",Pop/Rock,"Country-Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Autumnal, Bittersweet, Gentle, Laid-Back/Mellow, Light, Poignant, Reflective, Relaxed, Smooth, Soft/Quiet, Soothing, Sweet, Warm, Wistful, Dreamy, Romantic, Sentimental","Autumn, Comfort, Feeling Blue, Heartache, Introspection, Rainy Day, Reflection",Neil Young,7.0
One Thing,This Note's for You,studio,Neil Young,38:53:00,1988-04,"November, 1987 - January, 1988","Omni, Oakland, CA","Pop/Rock, Blues","Album Rock, Contemporary Blues, Heartland Rock, Rock & Roll, Roots Rock","Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Literate, Poignant, Ambitious, Brash, Complex, Earnest, Fun, Meandering, Messy, Organic, Provocative, Ramshackle, Rollicking, Rousing, Searching","Introspection, Reflection","Blues, Pop/Rock","Singer/Songwriter, Adult Contemporary, Blues-Rock, Heartland Rock","Dreamy, Yearning",In Love,Neil Young,6.0
Only Love Can Break Your Heart,Right By You,studio,Stephen Stills,37:46:00,1984,,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock",,,,,,,Neil Young,6.0
Only Waiting For You,After the Storm,studio,"Crosby, Stills & Nash",45:56:00,,"January 27, 1994 - July 1, 1994","Groove Masters Studio, Santa Monica, CA",Pop/Rock,"Contemporary Pop/Rock, Album Rock","Pastoral, Laid-Back/Mellow, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful",,,,,,Stephen Stills,6.0
Open Secret,Stephen Stills 2,studio,Stephen Stills,43:02:00,1971,,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Amiable/Good-Natured, Literate, Passionate, Strong, Autumnal, Earnest, Intimate, Laid-Back/Mellow, Lively, Organic, Reflective, Sentimental, Wistful, Pastoral, Bittersweet, Freewheeling, Playful, Reverent, Rousing, Street-Smart","Freedom, Imagination, Late Night, Road Trip, Hanging Out, Relaxation",Pop/Rock,"Early R&B, Contemporary Pop/Rock, Singer/Songwriter","Lively, Optimistic, Sentimental",,Stephen Stills,8.0
Ordinary People,Chrome Dreams II,studio,Neil Young,1:06:13,,,Feelgood's Garage,Pop/Rock,"Album Rock, Country-Rock, Hard Rock","Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Autumn, Rainy Day, Reflection",Pop/Rock,"Singer/Songwriter, Country-Rock, Album Rock, Heartland Rock, Jam Bands","Acerbic, Literate, Atmospheric, Messy, Brash, Snide, Sprawling, Street-Smart, Cold, Swaggering, Gritty, Wry, Gutsy","Late Night, Maverick, Politics/Society",Neil Young,8.0
Organ Solo,Dead Man,soundtrack,Neil Young,1:02:26,,27-Mar-95,"Mason St. Studios, San Francisco, CA","Pop/Rock, Stage & Screen","Film Music, Instrumental Rock, Original Score, Soundtracks","Bleak, Brooding, Melancholy, Wistful",,"Stage & Screen, Pop/Rock","Film Music, Original Score, Soundtracks, Alternative/Indie Rock, Experimental Rock, Instrumental Rock","Atmospheric, Earthy, Meandering, Melancholy, Nocturnal, Organic, Weary","Imagination, Late Night, Reflection, Solitude",Neil Young,7.0
Orleans,If I Could Only Remember My Name,studio,David Crosby,37:54:00,,,"Wally Heider Studio, San Francisco, CA",Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock","Atmospheric, Autumnal, Bittersweet, Calm/Peaceful, Gentle, Intimate, Laid-Back/Mellow, Meandering, Melancholy, Organic, Spacey, Wistful, Earnest, Poignant, Reflective","Introspection, Long Walk, Rainy Day, Sunday Afternoon","Pop/Rock, Folk","Folk-Rock, Psychedelic/Garage","Laid-Back/Mellow, Calm/Peaceful, Dreamy, Restrained",,Traditional,9.0
Other Half Rule,Here If You Listen,studio,David Crosby,45:08:00,,2018,"Flux Studios, New York","Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",,,,,"David Crosby, Michael League, Becca Stevens, Michelle Willis",7.0
Our House,Deja Vu ,studio,"Crosby, Stills, Nash & Young",35:34:00,,,"Wally Heiders Studio III, Los Angeles, CA",Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors",Pop/Rock,"Baroque Pop, Contemporary Pop/Rock, Soft Rock",,,Graham Nash,10.0
Out of Control,Looking Forward,studio,"Crosby, Stills, Nash & Young",52:54:00,,"January 23, 1997 - July 21, 1999"," Conway Studio, l Ain Bou Kellal Ga Ga's Room, Los Angeles, CA Ocean Studios, Burbank, CA ",Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock","Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors",Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Nostalgic, Sentimental, Yearning",,Neil Young,7.0
Out of the Darkness,Whistling Down the Wire,studio,Crosby & Nash,36:36:00,1976-06,,"Sound Labs, LA, CA & Rudy Recor",Pop/Rock,"Singer/Songwriter, Album Rock, Soft Rock","Amiable/Good-Natured, Earnest, Gentle, Intimate, Laid-Back/Mellow, Organic, Poignant, Reflective, Sentimental, Wistful","Daydreaming, Dinner Ambiance, Homecoming",,,,,"David Crosby, Craig Doerge, Graham Nash",7.0
Out of the Island,Earth & Sky,studio,Graham Nash,35:14:00,1980,1979,,Pop/Rock,Contemporary Singer/Songwriter,"Laid-Back/Mellow, Calm/Peaceful, Melodic, Organic, Smooth, Warm, Yearning, Agreeable, Dreamy, Exploratory, Gentle, Lonely, Poetic, Sentimental, Strong, Confessional, Flowing, Intimate, Nostalgic, Pastoral, Reassuring/Consoling, Soothing, Springlike","Relationships, Introspection, Sunday Afternoon, Affection/Fondness, Reflection, Relaxation, Sweet Dreams, Daydreaming, At the Office",,,,,Graham Nash,
Out on the Weekend,Harvest,studio,Neil Young,37:10:00,1972-02,"January, 1971 - September, 1971"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Soft Rock, Adult Contemporary","Bittersweet, Calm/Peaceful, Earnest, Gentle, Laid-Back/Mellow, Poignant, Reflective, Relaxed, Soothing, Sweet, Warm, Wistful, Dreamy, Intimate","Comfort, Feeling Blue, Heartache, Late Night, Reflection, Relaxation, Summer, TGIF, In Love",Neil Young,9.0
Over the Wall,Innocent Eyes,studio,Graham Nash,34:10:00,1986,," Devonshire Studios, LA, CA Longview Farms, Worcester, MA Rudy Records, LA, CA ",Pop/Rock,Contemporary Singer/Songwriter,,,,,,,Graham Nash,
Page 43,Graham Nash & David Crosby,studio,Crosby & Nash,35:40:00,,1972,"Wally Heider III, Los Angeles, CA",Pop/Rock,"Singer/Songwriter, Soft Rock","Pastoral, Soothing, Poignant, Smooth, Autumnal, Gentle, Intimate, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Earnest, Laid-Back/Mellow, Organic, Reflective, Sentimental, Wistful, Literate","Politics/Society, Introspection, Affection/Fondness, Heartbreak, Reflection, Relationships","International, Pop/Rock","Contemporary Pop/Rock, Singer/Songwriter","Calm/Peaceful, Dreamy, Sentimental",,David Crosby,
Paint You a Picture,Lighthouse,studio,David Crosby,40:40:00,,,"Groove Masters Studios, Santa Monica, CA",Pop/Rock,"Contemporary Singer/Songwriter, Adult Alternative Pop/Rock, Contemporary Pop/Rock","Earnest, Poignant, Refined, Relaxed, Bittersweet, Intimate, Reflective, Brooding, Laid-Back/Mellow, Literate, Searching, Self-Conscious","Autumn, Early Morning, Introspection, Reflection, Solitude, Sunday Afternoon",,,,,"Marc Cohn, David Crosby",6.0
Panama,After the Storm,studio,"Crosby, Stills & Nash",45:56:00,,"January 27, 1994 - July 1, 1994","Groove Masters Studio, Santa Monica, CA",Pop/Rock,"Contemporary Pop/Rock, Album Rock","Pastoral, Laid-Back/Mellow, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful",,,,,,Stephen Stills,6.0
Paradox Passage 1,Paradox,soundtrack,Neil Young,53:15:00,,," Capitol Studios, Hollywood, CA Shangri-La Studios, Malibu Sony Pictures Scoring Stage, Culver City, CA ","Pop/Rock, Stage & Screen","Album Rock, Contemporary Pop/Rock, Hard Rock, Country-Rock, Film Score","Autumnal, Organic, Quirky, Ambitious, Cathartic, Intimate, Meandering, Messy, Nocturnal, Plaintive, Ramshackle, Rustic, Searching, Bittersweet, Brooding, Cerebral, Difficult, Eccentric, Literate, Provocative, Reflective, Complex, Cynical/Sarcastic, Earnest, Harsh, Pastoral, Rousing, Trippy, Weary, Confrontational, Druggy, Laid-Back/Mellow, Poignant, Rollicking, Rowdy, Self-Conscious, Volatile, Wistful, Angry, Brash, Gentle, Melancholy, Somber","Autumn, Introspection, Politics/Society, Late Night, Reflection, Feeling Blue, Solitude",,,,,,6.0
Paradox Passage 2,Paradox,soundtrack,Neil Young,53:15:00,,," Capitol Studios, Hollywood, CA Shangri-La Studios, Malibu Sony Pictures Scoring Stage, Culver City, CA ","Pop/Rock, Stage & Screen","Album Rock, Contemporary Pop/Rock, Hard Rock, Country-Rock, Film Score","Autumnal, Organic, Quirky, Ambitious, Cathartic, Intimate, Meandering, Messy, Nocturnal, Plaintive, Ramshackle, Rustic, Searching, Bittersweet, Brooding, Cerebral, Difficult, Eccentric, Literate, Provocative, Reflective, Complex, Cynical/Sarcastic, Earnest, Harsh, Pastoral, Rousing, Trippy, Weary, Confrontational, Druggy, Laid-Back/Mellow, Poignant, Rollicking, Rowdy, Self-Conscious, Volatile, Wistful, Angry, Brash, Gentle, Melancholy, Somber","Autumn, Introspection, Politics/Society, Late Night, Reflection, Feeling Blue, Solitude",,,,,,6.0
Paradox Passage 3,Paradox,soundtrack,Neil Young,53:15:00,,," Capitol Studios, Hollywood, CA Shangri-La Studios, Malibu Sony Pictures Scoring Stage, Culver City, CA ","Pop/Rock, Stage & Screen","Album Rock, Contemporary Pop/Rock, Hard Rock, Country-Rock, Film Score","Autumnal, Organic, Quirky, Ambitious, Cathartic, Intimate, Meandering, Messy, Nocturnal, Plaintive, Ramshackle, Rustic, Searching, Bittersweet, Brooding, Cerebral, Difficult, Eccentric, Literate, Provocative, Reflective, Complex, Cynical/Sarcastic, Earnest, Harsh, Pastoral, Rousing, Trippy, Weary, Confrontational, Druggy, Laid-Back/Mellow, Poignant, Rollicking, Rowdy, Self-Conscious, Volatile, Wistful, Angry, Brash, Gentle, Melancholy, Somber","Autumn, Introspection, Politics/Society, Late Night, Reflection, Feeling Blue, Solitude",,,,,,6.0
Paradox Passage 4,Paradox,soundtrack,Neil Young,53:15:00,,," Capitol Studios, Hollywood, CA Shangri-La Studios, Malibu Sony Pictures Scoring Stage, Culver City, CA ","Pop/Rock, Stage & Screen","Album Rock, Contemporary Pop/Rock, Hard Rock, Country-Rock, Film Score","Autumnal, Organic, Quirky, Ambitious, Cathartic, Intimate, Meandering, Messy, Nocturnal, Plaintive, Ramshackle, Rustic, Searching, Bittersweet, Brooding, Cerebral, Difficult, Eccentric, Literate, Provocative, Reflective, Complex, Cynical/Sarcastic, Earnest, Harsh, Pastoral, Rousing, Trippy, Weary, Confrontational, Druggy, Laid-Back/Mellow, Poignant, Rollicking, Rowdy, Self-Conscious, Volatile, Wistful, Angry, Brash, Gentle, Melancholy, Somber","Autumn, Introspection, Politics/Society, Late Night, Reflection, Feeling Blue, Solitude",,,,,,6.0
Paradox Passage 5,Paradox,soundtrack,Neil Young,53:15:00,,," Capitol Studios, Hollywood, CA Shangri-La Studios, Malibu Sony Pictures Scoring Stage, Culver City, CA ","Pop/Rock, Stage & Screen","Album Rock, Contemporary Pop/Rock, Hard Rock, Country-Rock, Film Score","Autumnal, Organic, Quirky, Ambitious, Cathartic, Intimate, Meandering, Messy, Nocturnal, Plaintive, Ramshackle, Rustic, Searching, Bittersweet, Brooding, Cerebral, Difficult, Eccentric, Literate, Provocative, Reflective, Complex, Cynical/Sarcastic, Earnest, Harsh, Pastoral, Rousing, Trippy, Weary, Confrontational, Druggy, Laid-Back/Mellow, Poignant, Rollicking, Rowdy, Self-Conscious, Volatile, Wistful, Angry, Brash, Gentle, Melancholy, Somber","Autumn, Introspection, Politics/Society, Late Night, Reflection, Feeling Blue, Solitude",,,,,,6.0
Paradox Passage 6,Paradox,soundtrack,Neil Young,53:15:00,,," Capitol Studios, Hollywood, CA Shangri-La Studios, Malibu Sony Pictures Scoring Stage, Culver City, CA ","Pop/Rock, Stage & Screen","Album Rock, Contemporary Pop/Rock, Hard Rock, Country-Rock, Film Score","Autumnal, Organic, Quirky, Ambitious, Cathartic, Intimate, Meandering, Messy, Nocturnal, Plaintive, Ramshackle, Rustic, Searching, Bittersweet, Brooding, Cerebral, Difficult, Eccentric, Literate, Provocative, Reflective, Complex, Cynical/Sarcastic, Earnest, Harsh, Pastoral, Rousing, Trippy, Weary, Confrontational, Druggy, Laid-Back/Mellow, Poignant, Rollicking, Rowdy, Self-Conscious, Volatile, Wistful, Angry, Brash, Gentle, Melancholy, Somber","Autumn, Introspection, Politics/Society, Late Night, Reflection, Feeling Blue, Solitude",,,,,,6.0
Pavanne,Songs for Survivors,studio,Graham Nash,44:02:00,,"October 2, 2000 - October 13, 2000","O'Henry Studios, Burbank, CA",Pop/Rock,Contemporary Singer/Songwriter,,,,,,,"Linda Thompson, Richard Thompson",
Peace and Love,Mirror Ball,studio,Neil Young,55:21:00,,"January 26, 1995 - February 26, 1995","A & M Studios, Hollywood, CA",Pop/Rock,"Album Rock, American Trad Rock, Country-Rock, Hard Rock","Pastoral, Rustic, Gritty, Sentimental, Calm/Peaceful, Gutsy, Insular, Intimate, Laid-Back/Mellow, Melancholy, Plaintive, Reflective, Relaxed, Sad, Weary, Wistful, Yearning, Autumnal, Bittersweet, Earthy, Literate","Comfort, Drinking, Feeling Blue, Heartache, Late Night, Regret, Reflection",Pop/Rock,"Album Rock, American Trad Rock, Country-Rock, Hard Rock, Singer/Songwriter, Southern Rock","Rustic, Gritty, Sentimental, Earnest, Earthy, Gutsy, Literate, Organic, Plaintive, Poignant, Ramshackle, Reflective, Rollicking, Rowdy, Searching, Wistful, Yearning","Comfort, Introspection, Reflection, In Love","Eddie Vedder, Neil Young",6.0
Peace of Mind,Comes a Time,studio,Neil Young,35:39:00,,"November 28, 1975 - November 21, 1977"," Broken Arrow, Redwood City, CA Columbia, London, England Sound Shop Recording Studios, Nashville, TN ",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Soft Rock","Bittersweet, Calm/Peaceful, Earthy, Laid-Back/Mellow, Light, Plaintive, Poignant, Reflective, Relaxed, Soft/Quiet, Soothing, Sweet, Warm, Ambitious, Brooding, Cathartic, Difficult, Pastoral, Rustic, Searching, Acerbic, Angst-Ridden, Complex, Earnest, Eccentric, Literate, Melancholy, Messy, Nocturnal, Organic, Provocative, Quirky, Ramshackle, Rousing, Smooth, Volatile, Weary, Autumnal, Confrontational, Gentle, Harsh, Intimate, Wistful, Cerebral, Meandering, Refined, Sad, Somber, Angry, Bitter, Brash, Exuberant, Nihilistic, Self-Conscious, Aggressive, Bleak, Cynical/Sarcastic, Druggy, Eerie, Gloomy, Rollicking, Rowdy, Trippy","Autumn, Politics/Society, Reflection, Feeling Blue, Introspection, Heartache, Late Night, Solitude",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Soft Rock","Calm/Peaceful, Gentle, Laid-Back/Mellow, Light, Poignant, Reflective, Relaxed, Smooth, Soft/Quiet, Soothing, Sweet, Warm, Wistful, Yearning","At the Office, Breakup, Comfort, Day Driving, Feeling Blue, Hanging Out, Heartache, Relaxation, Spring, Sunday Afternoon, The Great Outdoors",Neil Young,9.0
